"Time (s)","Load (N)","Machine Extension (mm)","Stress (MPa)","Extension from Preload (mm)","Strain","Percentage Strain","Gauge Length (mm)","Load_N","NEXYGEN_Stress_MPa","Percentage_Strain","Measured_Width_mm","Measured_Thickness_mm","Measured_Area_mm2","Recalculated_Stress_MPa","Stress_Difference_MPa","Stress_Difference_Percent","Material","Orientation","K","Sample","File"
22.6426,195.93,0.1224,24.492,0.11909,0.0047884,0.47884,25.12,195.93,24.492,0.47884,4.15633333333333,2.03066666666667,8.44012755555556,23.2141041364988,-1.27789586350117,-5.21760519149587,"CF-PETG","Flat",90,1,"CF PETG 90%_1.txt"
22.6662,196.13,0.12254,24.517,0.11922,0.0047937,0.47937,25.121,196.13,24.517,0.47937,4.15633333333333,2.03066666666667,8.44012755555556,23.2378004608356,-1.27919953916442,-5.21760223177557,"CF-PETG","Flat",90,1,"CF PETG 90%_1.txt"
22.6898,196.33,0.12267,24.542,0.11936,0.0047991,0.47991,25.121,196.33,24.542,0.47991,4.15633333333333,2.03066666666667,8.44012755555556,23.2614967851723,-1.28050321482766,-5.21759927808518,"CF-PETG","Flat",90,1,"CF PETG 90%_1.txt"
22.7134,196.53,0.1228,24.567,0.11949,0.0048044,0.48044,25.121,196.53,24.567,0.48044,4.15633333333333,2.03066666666667,8.44012755555556,23.2851931095091,-1.28180689049091,-5.21759633040629,"CF-PETG","Flat",90,1,"CF PETG 90%_1.txt"
22.737,196.73,0.12294,24.592,0.11963,0.0048098,0.48098,25.121,196.73,24.592,0.48098,4.15633333333333,2.03066666666667,8.44012755555556,23.3088894338458,-1.28311056615416,-5.21759338872056,"CF-PETG","Flat",90,1,"CF PETG 90%_1.txt"
22.7606,196.93,0.12307,24.617,0.11976,0.0048151,0.48151,25.121,196.93,24.617,0.48151,4.15633333333333,2.03066666666667,8.44012755555556,23.3325857581826,-1.28441424181741,-5.21759045300974,"CF-PETG","Flat",90,1,"CF PETG 90%_1.txt"
22.7842,197.13,0.1232,24.642,0.11989,0.0048204,0.48204,25.121,197.13,24.642,0.48204,4.15633333333333,2.03066666666667,8.44012755555556,23.3562820825193,-1.28571791748066,-5.21758752325565,"CF-PETG","Flat",90,1,"CF PETG 90%_1.txt"
22.8077,197.33,0.12334,24.667,0.12003,0.0048258,0.48258,25.121,197.33,24.667,0.48258,4.15633333333333,2.03066666666667,8.44012755555556,23.3799784068561,-1.2870215931439,-5.21758459944016,"CF-PETG","Flat",90,1,"CF PETG 90%_1.txt"
22.8313,197.53,0.12347,24.692,0.12016,0.0048311,0.48311,25.121,197.53,24.692,0.48311,4.15633333333333,2.03066666666667,8.44012755555556,23.4036747311928,-1.28832526880715,-5.21758168154525,"CF-PETG","Flat",90,1,"CF PETG 90%_1.txt"
22.8549,197.73,0.1236,24.717,0.12029,0.0048364,0.48364,25.122,197.73,24.717,0.48364,4.15633333333333,2.03066666666667,8.44012755555556,23.4273710555296,-1.2896289444704,-5.21757876955294,"CF-PETG","Flat",90,1,"CF PETG 90%_1.txt"
